5.018390521585673219e-07 3.925134237752576399e-07 6.741899868919123852e-07 3.035417447934600757e-07 7.182682980480832602e-07 2.965876064291566365e-07 0.000000000000000000e+00 6.459957594109518076e-07 7.712246675421697310e-07 2.219667654837227148e-07 5.204349187391661154e-07 2.002852253106916772e-07
4.373474156494010778e-07 2.236386782770426973e-07 5.643253883815524733e-07 3.657935629755140272e-07 5.386567152919978026e-07 1.735882924529549245e-07 0.000000000000000000e+00 5.246927121244102533e-07 6.704130755166386042e-07 1.565377906382677554e-07 3.594369272123541420e-07 8.054833914307907158e-08
1.080993710446317282e-06 -1.000000000000000000e+00 1.164348742796473772e-06 6.816722152223796892e-07 -1.000000000000000000e+00 6.366007773996346269e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 6.129030614509757750e-07 -1.000000000000000000e+00 -1.000000000000000000e+00
5.584657853274389098e-07 1.656916555810164449e-07 8.044964259064758528e-07 -1.000000000000000000e+00 5.229964948550338075e-07 3.069767868913941814e-07 -1.000000000000000000e+00 5.747702058383952297e-07 6.801306822612964047e-07 2.023041522299874761e-07 3.252628931658691694e-07 0.000000000000000000e+00
4.288575430423639006e-07 9.229247319429369998e-08 -1.000000000000000000e+00 -1.000000000000000000e+00 2.703341560284928126e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 3.982561398697653437e-07 3.930711071519615794e-07 -1.000000000000000000e+00 2.263851891970191977e-07 0.000000000000000000e+00
6.209024455814736490e-07 -1.000000000000000000e+00 8.082187681149522687e-07 3.542833428543653607e-07 -1.000000000000000000e+00 3.936949198614538717e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.825494829632465815e-07 -1.000000000000000000e+00 3.067640013518644580e-07
3.657260383697094014e-07 1.867324012613057000e-07 4.935137869476193265e-07 2.896101605667607650e-07 4.572891777992084807e-07 1.534231877521309790e-07 0.000000000000000000e+00 4.522513874176044403e-07 5.715529078153189910e-07 1.333931102800099124e-07 2.971810611366041291e-07 6.180183563736416549e-08
-1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.354929581508455131e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 2.348214533372532198e-07 3.944199465102370535e-07 -1.000000000000000000e+00 5.905394750203965078e-08 -1.000000000000000000e+00
8.688174229503407242e-07 -1.000000000000000000e+00 8.424415001020005083e-07 7.108479346901819925e-07 -1.000000000000000000e+00 3.891600725100788685e-07 0.000000000000000000e+00 9.907309071509426338e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 8.069849474834581258e-07 -1.000000000000000000e+00
4.979702371151809871e-07 2.512671817801378758e-07 8.138881030497793768e-07 3.651285555488223858e-07 6.143435192787641421e-07 3.011378408532654239e-07 -1.000000000000000000e+00 6.340793268479887852e-07 7.198754217366872894e-07 1.269048706536727313e-07 4.456144563959567170e-07 0.000000000000000000e+00
1.208258051515565151e-06 5.538931306383965204e-07 1.673918296925136223e-06 1.037430695267287890e-06 1.486989412054051542e-06 4.548776100512114201e-07 0.000000000000000000e+00 1.439253948036099222e-06 1.850431207005347866e-06 4.315431442734427574e-07 9.187599465499230837e-07 1.688139246190604428e-07
2.561259197793464094e-07 2.822914480965389657e-08 2.974662853242884695e-07 -1.000000000000000000e+00 3.333587506096342626e-07 0.000000000000000000e+00 -1.000000000000000000e+00 2.222994302841558855e-07 4.279641386963766539e-07 -1.000000000000000000e+00 7.530245813395985077e-08 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 2.433753918043966532e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.672376809005283807e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00
4.462650522696580568e-07 2.345194926184307143e-07 5.954159349555635318e-07 3.167148317920578453e-07 5.716320199050591072e-07 2.034728031715317008e-07 0.000000000000000000e+00 5.418374266976169376e-07 6.146338425873639387e-07 1.294256710947448518e-07 3.775561901507923494e-07 5.798457846055014761e-08
-1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.599921039300290709e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 2.173129918315604104e-07 2.840241869582743822e-07 -1.000000000000000000e+00 7.754763882929401043e-08 -1.000000000000000000e+00
5.999699945114776388e-07 3.319438402735283788e-07 -1.000000000000000000e+00 3.685312070237339322e-07 6.598923067918031851e-07 3.691141255633195618e-07 -1.000000000000000000e+00 7.402615693023263478e-07 7.905679209305887140e-07 1.162602271638700112e-07 5.563865917052926143e-07 0.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.477751810441072216e-07 -1.000000000000000000e+00 4.760223225189981593e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.720413979625421112e-07 -1.000000000000000000e+00 -1.000000000000000000e+00
1.135097329581854558e-06 9.111753281243041266e-07 1.439206771748050604e-06 7.961116565190880728e-07 -1.000000000000000000e+00 6.386607914455851628e-07 0.000000000000000000e+00 1.444546603861294296e-06 1.687346017273838429e-06 5.941658581374562842e-07 1.220114050150377265e-06 5.658900625083729822e-07
3.585347349130960531e-07 1.374325554824782097e-07 4.771219204194952410e-07 3.406501796962951067e-07 4.651482043673959378e-07 1.214881531931702922e-07 0.000000000000000000e+00 4.089962332421721359e-07 5.186021364910576278e-07 1.190751405991889008e-07 2.420555562652014741e-07 3.764334854117991151e-08
-1.000000000000000000e+00 -1.000000000000000000e+00 1.071548325826601131e-06 6.595020593317397662e-07 -1.000000000000000000e+00 5.966481526033585146e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.837448535029177612e-07 1.708098307497665104e-07 5.134741639303347383e-07 3.238694552644088347e-07 4.841509211938222182e-07 1.458954541673159827e-07 0.000000000000000000e+00 4.437489828008994561e-07 5.432035771703304896e-07 1.253347148575940966e-07 2.822690663736880655e-07 4.430434306687368564e-08
3.831197702826891116e-07 1.393736422646042381e-07 4.116627002875779248e-07 -1.000000000000000000e+00 6.073667964193742074e-07 0.000000000000000000e+00 -1.000000000000000000e+00 3.986274620516806251e-07 7.491480397416665369e-07 -1.000000000000000000e+00 1.917829761998940148e-07 -1.000000000000000000e+00
4.837339419391777507e-07 3.575425792070381414e-07 6.875909484781762270e-07 3.380040318246053085e-07 7.015168207567118156e-07 2.748515281897589252e-07 0.000000000000000000e+00 5.982161235585452623e-07 7.622649776951634332e-07 2.117484150788057165e-07 4.818529485715573884e-07 1.736768382285352814e-07
1.283381756370537486e-06 1.028040189734398883e-06 1.831734993569966735e-06 8.218866044205781419e-07 -1.000000000000000000e+00 8.146280964948655111e-07 0.000000000000000000e+00 1.768825323996449948e-06 1.968537193605518872e-06 5.409987162025270481e-07 1.442364390735990259e-06 4.860346488729934395e-07
4.352470318033398773e-07 9.309086090528095917e-08 -1.000000000000000000e+00 -1.000000000000000000e+00 3.198651300860476230e-07 2.838620304659205913e-07 -1.000000000000000000e+00 3.966753109844077248e-07 4.478380371973001702e-07 2.014507737597894459e-07 2.119688215717548590e-07 0.000000000000000000e+00
2.928461603920260372e-07 6.679859047461121803e-08 3.959859259012338731e-07 3.284391430355793109e-07 3.417284596729874216e-07 7.181755284163680912e-08 -1.000000000000000000e+00 3.095618212910825699e-07 4.571993925382253902e-07 9.371706678417065438e-08 1.572784274540865819e-07 0.000000000000000000e+00
5.415372974324761822e-07 3.004259558414014902e-07 6.888557971419178714e-07 3.860990978673989575e-07 6.656868306524704480e-07 2.476973523108145089e-07 0.000000000000000000e+00 6.164517809772625053e-07 7.928133392254808644e-07 1.954387573102068373e-07 4.382818757217126789e-07 1.180425516064722346e-07
6.251491635145846824e-07 5.127333940602916887e-07 7.383697921897875787e-07 4.607297075273283216e-07 -1.000000000000000000e+00 3.425877376701760636e-07 0.000000000000000000e+00 7.798467512226868726e-07 1.020693739938670345e-06 3.553619316085514998e-07 6.263302981526694764e-07 3.672234200546258897e-07
4.092759277545934539e-07 1.913933297827306538e-07 -1.000000000000000000e+00 3.101569278620507777e-07 4.226187660075085026e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.742497095042359125e-07 1.141165234989506394e-07 3.694666754809142795e-07 0.000000000000000000e+00
4.164777729567900991e-07 1.644574930614405306e-07 5.946491364390553297e-07 3.375347234163318465e-07 5.200669105801509033e-07 1.616310512089965384e-07 0.000000000000000000e+00 4.582184063663337800e-07 5.873466714080897499e-07 1.026518397596967796e-07 3.055075978212126358e-07 5.168671018686687506e-09
3.005742795730514666e-07 1.370939836093934478e-07 3.996601662777853418e-07 2.509703898088960944e-07 3.670866714066184123e-07 1.239355580086381646e-07 0.000000000000000000e+00 3.482838500973432851e-07 4.309277921989022279e-07 9.884435829517222482e-08 2.356902882568020202e-07 4.620412728018190120e-08
3.692770327928791817e-07 2.343722970405219979e-07 5.930014182097543007e-07 2.284768815657460442e-07 5.195169781480432858e-07 2.156334187921518729e-07 0.000000000000000000e+00 4.962271118587236888e-07 5.758224292955223843e-07 9.948898145021444483e-08 3.883297365490057074e-07 4.064930735811742124e-08
6.006698208378520897e-07 3.354469017563335436e-07 8.645274634195482648e-07 4.992054506148839740e-07 8.072239770375607481e-07 2.676181019957139147e-07 0.000000000000000000e+00 6.907222726923055612e-07 8.920969429346964358e-07 2.225978587353928734e-07 5.229698201504946856e-07 1.082272543590530595e-07
3.072206357253726469e-07 0.000000000000000000e+00 4.118284808122390516e-07 -1.000000000000000000e+00 2.988571010482866316e-07 7.352728327194614955e-08 -1.000000000000000000e+00 2.462456323744421991e-07 4.429615990921927278e-07 -1.000000000000000000e+00 5.910816934382443747e-08 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.250902931226354493e-07 -1.000000000000000000e+00 5.259154669345013853e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.480479733259077296e-07 -1.000000000000000000e+00 -1.000000000000000000e+00
3.285028462947925167e-07 1.313499303772093469e-07 4.396310915402400625e-07 2.869741537346545568e-07 3.798110611837438877e-07 1.152395879686723732e-07 0.000000000000000000e+00 3.453063499639638907e-07 4.587261694756673445e-07 1.020535008041243307e-07 2.301782777428938567e-07 2.611669491079383537e-08
3.373800768779182884e-07 1.434823065016623691e-07 5.469342265811922573e-07 2.989893852315738828e-07 4.214476515803532075e-07 1.438513937920577346e-07 4.474471348667533395e-09 4.217291396365279009e-07 5.188688148236200823e-07 8.453371752157829873e-08 2.779312940266009474e-07 0.000000000000000000e+00
7.510700580809151649e-07 5.484192086733705688e-07 1.045224032703638210e-06 4.691533691552497382e-07 1.098390398767452976e-06 4.611453338771441559e-07 0.000000000000000000e+00 1.026364521580794797e-06 1.173627363645027790e-06 3.222653285040175117e-07 7.501928125998682097e-07 2.713135304797787900e-07
2.481623228718222919e-07 7.834671739002205043e-08 3.867477221913303836e-07 2.526577496508969372e-07 3.103337392840743208e-07 8.036088530866512611e-08 -1.000000000000000000e+00 2.912209378729487614e-07 4.226332104502203163e-07 7.341792655113842382e-08 1.583023766354089364e-07 0.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 1.231778250975227030e-06 7.824349999630444072e-07 -1.000000000000000000e+00 6.504392634563547429e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
4.006306197233647376e-07 1.935580739581126282e-07 -1.000000000000000000e+00 3.017697187826899070e-07 4.318634747006571368e-07 2.890766067883288675e-07 -1.000000000000000000e+00 4.887708288216815037e-07 5.060797171245486992e-07 1.092949328929010702e-07 3.429896384883870609e-07 0.000000000000000000e+00
2.598089213532887059e-07 0.000000000000000000e+00 3.141658554226176781e-07 -1.000000000000000000e+00 2.783072914094060979e-07 5.351629993952432141e-09 -1.000000000000000000e+00 2.151982280263246712e-07 4.262993831652562182e-07 -1.000000000000000000e+00 5.854023192996344597e-08 -1.000000000000000000e+00
3.360305809485938503e-07 1.761643955879274202e-08 4.403704321629573838e-07 -1.000000000000000000e+00 4.059937519261168127e-07 4.588866980137340813e-09 -1.000000000000000000e+00 2.913054829565164043e-07 5.574685347318502878e-07 1.297884264425387763e-07 9.604822841932172237e-08 0.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 1.797732491803916881e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.257525848072865624e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.212776357883219742e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 6.486948971765774081e-08 -1.000000000000000000e+00 0.000000000000000000e+00
3.500229690936186113e-07 -1.000000000000000000e+00 3.288725255099363405e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 3.973307510570424242e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 2.606051389742230383e-07 -1.000000000000000000e+00
5.213602798530664796e-07 3.651069068160525763e-07 7.817752196495484575e-07 3.218519221416231385e-07 7.392142068397122769e-07 3.210534755281327045e-07 0.000000000000000000e+00 7.190693518388562415e-07 7.883324559749585638e-07 1.399625758529313017e-07 5.585244875876616373e-07 6.507099620300690369e-08
4.146048209099298897e-07 2.952272550058544526e-07 4.891486742768299186e-07 3.154298211964437740e-07 5.814389750906027581e-07 1.882248873439650120e-07 0.000000000000000000e+00 4.833035541234786312e-07 6.063299501845127150e-07 2.204085789785305007e-07 3.603403593132994228e-07 1.994236386495077326e-07
3.054284860264486201e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.786741902173381491e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 2.282332378292225070e-07 3.022937656114760374e-07 -1.000000000000000000e+00 7.547433241610212095e-08 -1.000000000000000000e+00
5.926981237871228634e-07 3.464426963718364621e-07 7.381575171849040428e-07 4.965050120222310168e-07 8.231649232418533553e-07 2.435827312301794780e-07 0.000000000000000000e+00 6.774575734648187696e-07 8.727830403826141265e-07 3.056394311559962346e-07 4.630114224570152352e-07 2.224255884143215045e-07
4.003601011277938348e-07 1.893017505653509790e-07 4.992883708518154898e-07 3.452311621507290446e-07 4.895462771325350143e-07 1.528013237140170637e-07 0.000000000000000000e+00 4.465499586799264144e-07 6.060139995700370393e-07 1.480165970650762858e-07 2.908848395890377217e-07 8.630804398981883119e-08
3.299443859984854293e-07 -1.000000000000000000e+00 2.994146487961234928e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 3.156604067367996553e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 1.504255486000915307e-07 -1.000000000000000000e+00
6.670691829924861342e-07 3.431955598100453344e-07 8.953725568256532110e-07 5.137692565128215149e-07 8.037994288068819717e-07 2.868339419055108153e-07 0.000000000000000000e+00 7.768922344466566936e-07 9.780268160507146892e-07 2.275360903293524717e-07 5.141127420431797641e-07 1.081105428241801446e-07
5.016781772750839363e-07 1.853107830903472782e-07 7.833133883858117010e-07 4.316107709711909561e-07 6.289589466305164798e-07 1.959580804726755254e-07 -1.000000000000000000e+00 5.821844316223164519e-07 7.600337106333671079e-07 1.464342455847861088e-07 3.504497365065081927e-07 0.000000000000000000e+00
4.235620645318085095e-07 2.410516723670734090e-07 6.649959908025922499e-07 2.948801197034281054e-07 5.473754378606248481e-07 2.286285596567314219e-07 0.000000000000000000e+00 5.690508841748775825e-07 6.562292008627756935e-07 1.164042083743135884e-07 3.890359959126378977e-07 3.449644865079203361e-08
-1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 2.835486346147325097e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 2.421623617502413086e-07 4.601008056826602804e-07 -1.000000000000000000e+00 4.550682310842711092e-08 -1.000000000000000000e+00
4.600432455903296078e-07 2.234863249842423098e-07 6.750574559851005258e-07 4.265603081321464389e-07 5.820515526206039070e-07 1.829521000259923986e-07 0.000000000000000000e+00 5.549809746605991923e-07 7.158698893874857417e-07 1.690702850896305576e-07 3.485721675027858168e-07 7.405161867573383237e-08
4.758965475826928515e-07 2.522138260781444690e-07 6.942075149140059387e-07 3.955809489803762060e-07 6.383688761872887955e-07 2.228767933594726381e-07 0.000000000000000000e+00 5.916465077808171150e-07 7.228283695675015737e-07 1.813516791812626372e-07 4.116094497323949036e-07 1.030116110032592120e-07
4.767487663843248427e-07 2.128099134558877037e-07 8.081241387580350251e-07 4.080863155529192554e-07 5.453691136841051847e-07 3.017902672218840593e-07 -1.000000000000000000e+00 5.996992694820929827e-07 6.085619041676482179e-07 1.423798280695342249e-07 4.135269742204225958e-07 0.000000000000000000e+00
4.656876137913103089e-07 3.462098148397846628e-07 -1.000000000000000000e+00 2.539461857551337891e-07 -1.000000000000000000e+00 3.070900854554757906e-07 0.000000000000000000e+00 -1.000000000000000000e+00 6.581840062520738367e-07 1.258285571492896520e-07 -1.000000000000000000e+00 8.884884407336199368e-08
7.676539558060048105e-07 6.019693524934397995e-07 1.009782375816873035e-06 4.618607789708159576e-07 -1.000000000000000000e+00 4.419494020198357231e-07 0.000000000000000000e+00 9.849801555395468611e-07 1.136985348928095355e-06 3.404789140415880671e-07 7.863840460972650488e-07 3.457962713416293636e-07
6.338112954050456181e-07 4.569093051051355823e-07 7.766427115953621329e-07 4.440765938984678245e-07 8.567354802157778805e-07 3.270307862333290722e-07 0.000000000000000000e+00 7.434152511403921118e-07 9.315469797210223439e-07 2.790853192924567132e-07 6.149834989571779371e-07 2.573205978702038237e-07
1.026549908255646853e-06 -1.000000000000000000e+00 9.815193014009598498e-07 7.396362376426670110e-07 -1.000000000000000000e+00 4.592816924521522924e-07 0.000000000000000000e+00 1.098684487835423421e-06 -1.000000000000000000e+00 6.453245216175773328e-07 9.276806786137700564e-07 -1.000000000000000000e+00
6.044663312617937873e-07 -1.000000000000000000e+00 5.828858414239125158e-07 4.657470314917849748e-07 -1.000000000000000000e+00 2.753734941595548341e-07 0.000000000000000000e+00 6.926220637173105231e-07 -1.000000000000000000e+00 3.857204470882053218e-07 -1.000000000000000000e+00 -1.000000000000000000e+00
4.988346997372282279e-07 2.385574365246723808e-07 -1.000000000000000000e+00 4.093706357553308240e-07 5.182555360690173460e-07 3.718192560670441976e-07 -1.000000000000000000e+00 6.054182023481572428e-07 6.125768692689884626e-07 1.385717874789795292e-07 4.177668796861409670e-07 0.000000000000000000e+00
5.083694886024606947e-07 2.864480546565139648e-07 6.883920690683401797e-07 4.306488120703806956e-07 6.651569357066256499e-07 2.248800626501483965e-07 0.000000000000000000e+00 5.913929937568902797e-07 7.922319189249096495e-07 2.167868304780638731e-07 4.277945269053604843e-07 1.642996611289045940e-07
3.104838702232642474e-07 8.359572663344922368e-08 4.671312055777003507e-07 3.450853175364016476e-07 4.050696723714335177e-07 9.956836869455427829e-08 -1.000000000000000000e+00 3.373736593857098408e-07 5.010962945936471277e-07 1.029899672281769089e-07 1.862114602133873724e-07 0.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 9.507857664072586286e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 4.824320226877040799e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
6.450874058997762311e-07 4.654115874266271189e-07 7.954126317709985203e-07 5.124275078877884663e-07 8.982126639301099579e-07 3.243990340653026498e-07 0.000000000000000000e+00 7.788077946279132152e-07 1.021274211483095092e-06 3.105299696886926401e-07 6.198644854932679528e-07 2.873988997084597028e-07
3.893826694997105320e-07 2.184691015077132871e-07 6.340743554097787982e-07 2.543830328658458327e-07 5.264225017018188278e-07 2.412652257613667670e-07 2.346744597440747607e-08 5.201346712256778365e-07 5.439939512923219507e-07 8.026199205460761035e-08 3.769243202798204743e-07 0.000000000000000000e+00
4.245765853601257529e-07 1.015005862481793140e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 3.009419624235026202e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 3.874773987413039230e-07 4.209998800579559127e-07 1.947773144712220824e-07 2.437597623656144037e-07 0.000000000000000000e+00
6.246289326636390306e-07 4.817624622459648994e-07 8.173116893038363729e-07 3.503600952994216958e-07 -1.000000000000000000e+00 3.946795296369521763e-07 0.000000000000000000e+00 7.966963618270251441e-07 9.301568848658342051e-07 2.491231630762522178e-07 -1.000000000000000000e+00 2.261637846696473042e-07
4.232353661877452716e-07 4.556394989943713914e-08 6.380321163590501750e-07 -1.000000000000000000e+00 3.841087522142101745e-07 1.814454128299656107e-07 -1.000000000000000000e+00 3.648024090843733633e-07 5.318696616596098597e-07 2.013694764081722477e-07 1.655694833529762549e-07 0.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 6.328616504201012569e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 3.060542592932782844e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
6.740241434376323209e-07 4.845151137060283858e-07 7.215584600145023515e-07 5.854986432258454496e-07 -1.000000000000000000e+00 2.786794030202182625e-07 0.000000000000000000e+00 7.899294812661436316e-07 1.132061105132322189e-06 4.261638329077398810e-07 5.714343008754848466e-07 -1.000000000000000000e+00
4.836805777955292968e-07 2.612756112884117885e-07 -1.000000000000000000e+00 2.891311299259702917e-07 5.684706077121616240e-07 2.904065477446186557e-07 -1.000000000000000000e+00 5.865514871677671726e-07 6.419876862840894146e-07 8.856313592928320514e-08 4.634558433048066628e-07 0.000000000000000000e+00
3.022366427124124460e-07 1.405739016512089456e-07 4.722703761088416365e-07 2.381301790829439706e-07 3.815095837359958241e-07 1.405144835808705140e-07 5.514649494522597778e-09 3.834246971811180573e-07 4.480653151508772807e-07 7.690372682183506402e-08 2.433281608319925983e-07 0.000000000000000000e+00
4.075456718369284659e-07 2.615758656374200588e-07 5.396506798031366489e-07 3.417960156951986919e-07 5.961993094901997113e-07 1.796135417054315498e-07 0.000000000000000000e+00 4.806523654051900775e-07 6.587147579877152710e-07 1.950042728392775378e-07 3.697898456034505690e-07 1.662559774981383814e-07
4.176677944104378601e-07 1.568808874478358755e-07 6.110337676083001448e-07 3.321786091294011544e-07 4.924701826004321032e-07 1.817410890735123926e-07 -1.000000000000000000e+00 4.904906562138703043e-07 5.590085276914663248e-07 1.127580860842999388e-07 3.021355139371679532e-07 0.000000000000000000e+00
4.427141356176423859e-07 1.816507266880417679e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 4.083422135808428344e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 4.797070262600095849e-07 5.151499489631762791e-07 1.465901011631997042e-07 3.566251350721653200e-07 0.000000000000000000e+00
4.211010578795271444e-07 3.033164188906977292e-07 4.708430439114179598e-07 3.415334530543472689e-07 6.012043941976484823e-07 1.761356936873894526e-07 0.000000000000000000e+00 4.615846957072132905e-07 6.790675112891242965e-07 2.348467406674052327e-07 3.464746983237562685e-07 2.195233907367897678e-07
2.906614977498189370e-07 1.100180839059858278e-07 4.516115354616721993e-07 2.733344642736777415e-07 3.662569351910474849e-07 1.206991083429783665e-07 1.252723721023159034e-08 3.464729510861782066e-07 4.347807187044357348e-07 8.364823806277668098e-08 2.248206627122224293e-07 0.000000000000000000e+00
5.050878266921879463e-07 -1.000000000000000000e+00 4.617142272086718115e-07 -1.000000000000000000e+00 -1.000000000000000000e+00 2.102583197705217002e-07 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
4.631834957093257930e-07 1.915524320799450862e-07 -1.000000000000000000e+00 4.263066569799519016e-07 4.774573302843893974e-07 3.246655161799131281e-07 -1.000000000000000000e+00 5.499802409933487063e-07 5.968496728605244108e-07 1.598242782841046889e-07 3.807925362303315500e-07 0.000000000000000000e+00
3.024790463631779489e-07 9.168421021433736915e-08 4.413535653312783242e-07 2.935634075782281668e-07 3.358540571592276681e-07 1.062552616002208753e-07 -1.000000000000000000e+00 3.271150972668056730e-07 4.316100725800022452e-07 8.715587389734533344e-08 1.841069094725147980e-07 0.000000000000000000e+00
